date,cmname,unit,category,price,currency,country,admname,adm1id,mktname,mktid,cmid,ptid,umid,catid,sn,default,year,label,cmnameshort,x,scaling,interpolated
#date,#item+name,#item+unit,#item+type,#value,#currency,#country+name,#adm1+name,#adm1+code,#name+market,,#item+code,,,#item+type+code,#meta+id,,0.0,#item+label,#item+name+short,,,
2019-12-15,Rice - Retail,KG,cereals and tubers,750.0,MWK,Malawi,Central Region,1888.0,Chatoloma,768.0,52,15.0,5.0,1,768_52_15_5,,2019.0,Rice - Retail (KG),Rice,1576368000.0,1.0,0.0
2014-01-15,Sorghum (red) - Retail,1/10 KG,cereals and tubers,800.0,SOS,Malawi,Southern Region,1890.0,Marka,2128.0,282,15.0,5.0,1,2128_282_15_5,,2014.0,Sorghum (red) - Retail (1/10 KG),Sorghum red,1389744000.0,0.1,0.0
2014-02-15,Sorghum (red) - Retail,1/10 KG,cereals and tubers,782.5,SOS,Malawi,Southern Region,1890.0,Marka,2128.0,282,15.0,5.0,1,2128_282_15_5,,2014.0,Sorghum (red) - Retail (1/10 KG),Sorghum red,1392422400.0,0.1,0.0
2014-03-15,Sorghum (red) - Retail,1/10 KG,cereals and tubers,765.0,SOS,Malawi,Southern Region,1890.0,Marka,2128.0,282,15.0,5.0,1,2128_282_15_5,,2014.0,Sorghum (red) - Retail (1/10 KG),Sorghum red,1394841600.0,0.1,0.0
2014-04-15,Sorghum (red) - Retail,1/10 KG,cereals and tubers,747.5,SOS,Malawi,Southern Region,1890.0,Marka,2128.0,282,15.0,5.0,1,2128_282_15_5,,2014.0,Sorghum (red) - Retail (1/10 KG),Sorghum red,1397520000.0,0.1,0.0
2014-05-15,Sorghum (red) - Retail,1/10 KG,cereals and tubers,1029.0,SOS,Malawi,Southern Region,1890.0,Marka,2128.0,282,15.0,5.0,1,2128_282_15_5,,2014.0,Sorghum (red) - Retail (1/10 KG),Sorghum red,1400112000.0,0.1,0.0
2014-06-15,Sorghum (red) - Retail,1/10 KG,cereals and tubers,1053.3,SOS,Malawi,Southern Region,1890.0,Marka,2128.0,282,15.0,5.0,1,2128_282_15_5,,2014.0,Sorghum (red) - Retail (1/10 KG),Sorghum red,1402790400.0,0.1,0.0
2014-07-15,Sorghum (red) - Retail,1/10 KG,cereals and tubers,1033.3,SOS,Malawi,Southern Region,1890.0,Marka,2128.0,282,15.0,5.0,1,2128_282_15_5,,2014.0,Sorghum (red) - Retail (1/10 KG),Sorghum red,1405382400.0,0.1,0.0
2014-08-15,Sorghum (red) - Retail,1/10 KG,cereals and tubers,1030.0,SOS,Malawi,Southern Region,1890.0,Marka,2128.0,282,15.0,5.0,1,2128_282_15_5,,2014.0,Sorghum (red) - Retail (1/10 KG),Sorghum red,1408060800.0,0.1,0.0
2014-09-15,Sorghum (red) - Retail,1/10 KG,cereals and tubers,1030.0,SOS,Malawi,Southern Region,1890.0,Marka,2128.0,282,15.0,5.0,1,2128_282_15_5,,2014.0,Sorghum (red) - Retail (1/10 KG),Sorghum red,1410739200.0,0.1,0.0
2014-10-15,Sorghum (red) - Retail,1/10 KG,cereals and tubers,1060.0,SOS,Malawi,Southern Region,1890.0,Marka,2128.0,282,15.0,5.0,1,2128_282_15_5,,2014.0,Sorghum (red) - Retail (1/10 KG),Sorghum red,1413331200.0,0.1,0.0
2014-11-15,Sorghum (red) - Retail,1/10 KG,cereals and tubers,1060.0,SOS,Malawi,Southern Region,1890.0,Marka,2128.0,282,15.0,5.0,1,2128_282_15_5,,2014.0,Sorghum (red) - Retail (1/10 KG),Sorghum red,1416009600.0,0.1,0.0
2014-12-15,Sorghum (red) - Retail,1/10 KG,cereals and tubers,1060.0,SOS,Malawi,Southern Region,1890.0,Marka,2128.0,282,15.0,5.0,1,2128_282_15_5,,2014.0,Sorghum (red) - Retail (1/10 KG),Sorghum red,1418601600.0,0.1,0.0
2015-01-15,Sorghum (red) - Retail,1/10 KG,cereals and tubers,1060.0,SOS,Malawi,Southern Region,1890.0,Marka,2128.0,282,15.0,5.0,1,2128_282_15_5,,2015.0,Sorghum (red) - Retail (1/10 KG),Sorghum red,1421280000.0,0.1,0.0
2015-02-15,Sorghum (red) - Retail,1/10 KG,cereals and tubers,995.0,SOS,Malawi,Southern Region,1890.0,Marka,2128.0,282,15.0,5.0,1,2128_282_15_5,,2015.0,Sorghum (red) - Retail (1/10 KG),Sorghum red,1423958400.0,0.1,0.0
2015-03-15,Sorghum (red) - Retail,1/10 KG,cereals and tubers,965.0,SOS,Malawi,Southern Region,1890.0,Marka,2128.0,282,15.0,5.0,1,2128_282_15_5,,2015.0,Sorghum (red) - Retail (1/10 KG),Sorghum red,1426377600.0,0.1,0.0
2015-04-15,Sorghum (red) - Retail,1/10 KG,cereals and tubers,965.0,SOS,Malawi,Southern Region,1890.0,Marka,2128.0,282,15.0,5.0,1,2128_282_15_5,,2015.0,Sorghum (red) - Retail (1/10 KG),Sorghum red,1429056000.0,0.1,0.0
2015-05-15,Sorghum (red) - Retail,1/10 KG,cereals and tubers,930.0,SOS,Malawi,Southern Region,1890.0,Marka,2128.0,282,15.0,5.0,1,2128_282_15_5,,2015.0,Sorghum (red) - Retail (1/10 KG),Sorghum red,1431648000.0,0.1,0.0
2015-06-15,Sorghum (red) - Retail,1/10 KG,cereals and tubers,865.0,SOS,Malawi,Southern Region,1890.0,Marka,2128.0,282,15.0,5.0,1,2128_282_15_5,,2015.0,Sorghum (red) - Retail (1/10 KG),Sorghum red,1434326400.0,0.1,0.0
2015-07-15,Sorghum (red) - Retail,1/10 KG,cereals and tubers,880.0,SOS,Malawi,Southern Region,1890.0,Marka,2128.0,282,15.0,5.0,1,2128_282_15_5,,2015.0,Sorghum (red) - Retail (1/10 KG),Sorghum red,1436918400.0,0.1,0.0
2015-08-15,Sorghum (red) - Retail,1/10 KG,cereals and tubers,800.0,SOS,Malawi,Southern Region,1890.0,Marka,2128.0,282,15.0,5.0,1,2128_282_15_5,,2015.0,Sorghum (red) - Retail (1/10 KG),Sorghum red,1439596800.0,0.1,0.0
2015-09-15,Sorghum (red) - Retail,1/10 KG,cereals and tubers,800.0,SOS,Malawi,Southern Region,1890.0,Marka,2128.0,282,15.0,5.0,1,2128_282_15_5,,2015.0,Sorghum (red) - Retail (1/10 KG),Sorghum red,1442275200.0,0.1,0.0
2015-10-15,Sorghum (red) - Retail,1/10 KG,cereals and tubers,800.0,SOS,Malawi,Southern Region,1890.0,Marka,2128.0,282,15.0,5.0,1,2128_282_15_5,,2015.0,Sorghum (red) - Retail (1/10 KG),Sorghum red,1444867200.0,0.1,0.0
2015-11-15,Sorghum (red) - Retail,1/10 KG,cereals and tubers,800.0,SOS,Malawi,Southern Region,1890.0,Marka,2128.0,282,15.0,5.0,1,2128_282_15_5,,2015.0,Sorghum (red) - Retail (1/10 KG),Sorghum red,1447545600.0,0.1,0.0
2015-12-15,Sorghum (red) - Retail,1/10 KG,cereals and tubers,800.0,SOS,Malawi,Southern Region,1890.0,Marka,2128.0,282,15.0,5.0,1,2128_282_15_5,,2015.0,Sorghum (red) - Retail (1/10 KG),Sorghum red,1450137600.0,0.1,0.0
2016-01-15,Sorghum (red) - Retail,1/10 KG,cereals and tubers,800.0,SOS,Malawi,Southern Region,1890.0,Marka,2128.0,282,15.0,5.0,1,2128_282_15_5,,2016.0,Sorghum (red) - Retail (1/10 KG),Sorghum red,1452816000.0,0.1,0.0
2016-02-15,Sorghum (red) - Retail,1/10 KG,cereals and tubers,800.0,SOS,Malawi,Southern Region,1890.0,Marka,2128.0,282,15.0,5.0,1,2128_282_15_5,,2016.0,Sorghum (red) - Retail (1/10 KG),Sorghum red,1455494400.0,0.1,0.0
2016-03-15,Sorghum (red) - Retail,1/10 KG,cereals and tubers,645.0,SOS,Malawi,Southern Region,1890.0,Marka,2128.0,282,15.0,5.0,1,2128_282_15_5,,2016.0,Sorghum (red) - Retail (1/10 KG),Sorghum red,1458000000.0,0.1,0.0
2016-04-15,Sorghum (red) - Retail,1/10 KG,cereals and tubers,660.0,SOS,Malawi,Southern Region,1890.0,Marka,2128.0,282,15.0,5.0,1,2128_282_15_5,,2016.0,Sorghum (red) - Retail (1/10 KG),Sorghum red,1460678400.0,0.1,0.0
2016-05-15,Sorghum (red) - Retail,1/10 KG,cereals and tubers,660.0,SOS,Malawi,Southern Region,1890.0,Marka,2128.0,282,15.0,5.0,1,2128_282_15_5,,2016.0,Sorghum (red) - Retail (1/10 KG),Sorghum red,1463270400.0,0.1,0.0
2016-06-15,Sorghum (red) - Retail,1/10 KG,cereals and tubers,660.0,SOS,Malawi,Southern Region,1890.0,Marka,2128.0,282,15.0,5.0,1,2128_282_15_5,,2016.0,Sorghum (red) - Retail (1/10 KG),Sorghum red,1465948800.0,0.1,0.0
2016-07-15,Sorghum (red) - Retail,1/10 KG,cereals and tubers,660.0,SOS,Malawi,Southern Region,1890.0,Marka,2128.0,282,15.0,5.0,1,2128_282_15_5,,2016.0,Sorghum (red) - Retail (1/10 KG),Sorghum red,1468540800.0,0.1,0.0
2016-08-15,Sorghum (red) - Retail,1/10 KG,cereals and tubers,660.0,SOS,Malawi,Southern Region,1890.0,Marka,2128.0,282,15.0,5.0,1,2128_282_15_5,,2016.0,Sorghum (red) - Retail (1/10 KG),Sorghum red,1471219200.0,0.1,0.0
2016-09-15,Sorghum (red) - Retail,1/10 KG,cereals and tubers,763.3163934426229,,,,,,,282,,,1,,,,Sorghum (red) - Retail (1/10 KG),Sorghum red,,0.1,1.0
2016-10-15,Sorghum (red) - Retail,1/10 KG,cereals and tubers,863.3000000000001,,,,,,,282,,,1,,,,Sorghum (red) - Retail (1/10 KG),Sorghum red,,0.1,1.0
2016-11-15,Sorghum (red) - Retail,1/10 KG,cereals and tubers,966.6163934426231,,,,,,,282,,,1,,,,Sorghum (red) - Retail (1/10 KG),Sorghum red,,0.1,1.0
2016-12-15,Sorghum (red) - Retail,1/10 KG,cereals and tubers,1066.6000000000001,SOS,Malawi,Southern Region,1890.0,Marka,2128.0,282,15.0,5.0,1,2128_282_15_5,,2016.0,Sorghum (red) - Retail (1/10 KG),Sorghum red,1481760000.0,0.1,0.0
2017-01-15,Sorghum (red) - Retail,1/10 KG,cereals and tubers,1180.0,SOS,Malawi,Southern Region,1890.0,Marka,2128.0,282,15.0,5.0,1,2128_282_15_5,,2017.0,Sorghum (red) - Retail (1/10 KG),Sorghum red,1484438400.0,0.1,0.0
2017-02-15,Sorghum (red) - Retail,1/10 KG,cereals and tubers,1300.0,SOS,Malawi,Southern Region,1890.0,Marka,2128.0,282,15.0,5.0,1,2128_282_15_5,,2017.0,Sorghum (red) - Retail (1/10 KG),Sorghum red,1487116800.0,0.1,0.0
2017-03-15,Sorghum (red) - Retail,1/10 KG,cereals and tubers,1130.0,SOS,Malawi,Southern Region,1890.0,Marka,2128.0,282,15.0,5.0,1,2128_282_15_5,,2017.0,Sorghum (red) - Retail (1/10 KG),Sorghum red,1489536000.0,0.1,0.0
2017-04-15,Sorghum (red) - Retail,1/10 KG,cereals and tubers,1200.0,SOS,Malawi,Southern Region,1890.0,Marka,2128.0,282,15.0,5.0,1,2128_282_15_5,,2017.0,Sorghum (red) - Retail (1/10 KG),Sorghum red,1492214400.0,0.1,0.0
2017-05-15,Sorghum (red) - Retail,1/10 KG,cereals and tubers,1200.0,SOS,Malawi,Southern Region,1890.0,Marka,2128.0,282,15.0,5.0,1,2128_282_15_5,,2017.0,Sorghum (red) - Retail (1/10 KG),Sorghum red,1494806400.0,0.1,0.0
2017-06-15,Sorghum (red) - Retail,1/10 KG,cereals and tubers,1400.0,SOS,Malawi,Southern Region,1890.0,Marka,2128.0,282,15.0,5.0,1,2128_282_15_5,,2017.0,Sorghum (red) - Retail (1/10 KG),Sorghum red,1497484800.0,0.1,0.0
2017-07-15,Sorghum (red) - Retail,1/10 KG,cereals and tubers,1460.0,SOS,Malawi,Southern Region,1890.0,Marka,2128.0,282,15.0,5.0,1,2128_282_15_5,,2017.0,Sorghum (red) - Retail (1/10 KG),Sorghum red,1500076800.0,0.1,0.0
2017-08-15,Sorghum (red) - Retail,1/10 KG,cereals and tubers,1460.0,SOS,Malawi,Southern Region,1890.0,Marka,2128.0,282,15.0,5.0,1,2128_282_15_5,,2017.0,Sorghum (red) - Retail (1/10 KG),Sorghum red,1502755200.0,0.1,0.0
2017-09-15,Sorghum (red) - Retail,1/10 KG,cereals and tubers,933.3000000000001,SOS,Malawi,Southern Region,1890.0,Marka,2128.0,282,15.0,5.0,1,2128_282_15_5,,2017.0,Sorghum (red) - Retail (1/10 KG),Sorghum red,1505433600.0,0.1,0.0
2017-10-15,Sorghum (red) - Retail,1/10 KG,cereals and tubers,933.3000000000001,SOS,Malawi,Southern Region,1890.0,Marka,2128.0,282,15.0,5.0,1,2128_282_15_5,,2017.0,Sorghum (red) - Retail (1/10 KG),Sorghum red,1508025600.0,0.1,0.0
2017-11-15,Sorghum (red) - Retail,1/10 KG,cereals and tubers,915.0,SOS,Malawi,Southern Region,1890.0,Marka,2128.0,282,15.0,5.0,1,2128_282_15_5,,2017.0,Sorghum (red) - Retail (1/10 KG),Sorghum red,1510704000.0,0.1,0.0
2017-12-15,Sorghum (red) - Retail,1/10 KG,cereals and tubers,860.0,SOS,Malawi,Southern Region,1890.0,Marka,2128.0,282,15.0,5.0,1,2128_282_15_5,,2017.0,Sorghum (red) - Retail (1/10 KG),Sorghum red,1513296000.0,0.1,0.0
2018-01-15,Sorghum (red) - Retail,1/10 KG,cereals and tubers,860.0,SOS,Malawi,Southern Region,1890.0,Marka,2128.0,282,15.0,5.0,1,2128_282_15_5,,2018.0,Sorghum (red) - Retail (1/10 KG),Sorghum red,1515974400.0,0.1,0.0
2018-02-15,Sorghum (red) - Retail,1/10 KG,cereals and tubers,860.0,SOS,Malawi,Southern Region,1890.0,Marka,2128.0,282,15.0,5.0,1,2128_282_15_5,,2018.0,Sorghum (red) - Retail (1/10 KG),Sorghum red,1518652800.0,0.1,0.0
2018-03-15,Sorghum (red) - Retail,1/10 KG,cereals and tubers,860.0,SOS,Malawi,Southern Region,1890.0,Marka,2128.0,282,15.0,5.0,1,2128_282_15_5,,2018.0,Sorghum (red) - Retail (1/10 KG),Sorghum red,1521072000.0,0.1,0.0
2018-04-15,Sorghum (red) - Retail,1/10 KG,cereals and tubers,800.0,SOS,Malawi,Southern Region,1890.0,Marka,2128.0,282,15.0,5.0,1,2128_282_15_5,,2018.0,Sorghum (red) - Retail (1/10 KG),Sorghum red,1523750400.0,0.1,0.0
2018-05-15,Sorghum (red) - Retail,1/10 KG,cereals and tubers,800.0,SOS,Malawi,Southern Region,1890.0,Marka,2128.0,282,15.0,5.0,1,2128_282_15_5,,2018.0,Sorghum (red) - Retail (1/10 KG),Sorghum red,1526342400.0,0.1,0.0
2018-06-15,Sorghum (red) - Retail,1/10 KG,cereals and tubers,800.0,SOS,Malawi,Southern Region,1890.0,Marka,2128.0,282,15.0,5.0,1,2128_282_15_5,,2018.0,Sorghum (red) - Retail (1/10 KG),Sorghum red,1529020800.0,0.1,0.0
2018-07-15,Sorghum (red) - Retail,1/10 KG,cereals and tubers,800.0,SOS,Malawi,Southern Region,1890.0,Marka,2128.0,282,15.0,5.0,1,2128_282_15_5,,2018.0,Sorghum (red) - Retail (1/10 KG),Sorghum red,1531612800.0,0.1,0.0
2018-08-15,Sorghum (red) - Retail,1/10 KG,cereals and tubers,632.5,SOS,Malawi,Southern Region,1890.0,Marka,2128.0,282,15.0,5.0,1,2128_282_15_5,,2018.0,Sorghum (red) - Retail (1/10 KG),Sorghum red,1534291200.0,0.1,0.0
2018-09-15,Sorghum (red) - Retail,1/10 KG,cereals and tubers,660.0,SOS,Malawi,Southern Region,1890.0,Marka,2128.0,282,15.0,5.0,1,2128_282_15_5,,2018.0,Sorghum (red) - Retail (1/10 KG),Sorghum red,1536969600.0,0.1,0.0
2018-10-15,Sorghum (red) - Retail,1/10 KG,cereals and tubers,660.0,SOS,Malawi,Southern Region,1890.0,Marka,2128.0,282,15.0,5.0,1,2128_282_15_5,,2018.0,Sorghum (red) - Retail (1/10 KG),Sorghum red,1539561600.0,0.1,0.0
2018-11-15,Sorghum (red) - Retail,1/10 KG,cereals and tubers,660.0,SOS,Malawi,Southern Region,1890.0,Marka,2128.0,282,15.0,5.0,1,2128_282_15_5,,2018.0,Sorghum (red) - Retail (1/10 KG),Sorghum red,1542240000.0,0.1,0.0
2018-12-15,Sorghum (red) - Retail,1/10 KG,cereals and tubers,730.0,SOS,Malawi,Southern Region,1890.0,Marka,2128.0,282,15.0,5.0,1,2128_282_15_5,,2018.0,Sorghum (red) - Retail (1/10 KG),Sorghum red,1544832000.0,0.1,0.0
2019-01-15,Sorghum (red) - Retail,1/10 KG,cereals and tubers,752.5,SOS,Malawi,Southern Region,1890.0,Marka,2128.0,282,15.0,5.0,1,2128_282_15_5,,2019.0,Sorghum (red) - Retail (1/10 KG),Sorghum red,1547510400.0,0.1,0.0
2019-02-15,Sorghum (red) - Retail,1/10 KG,cereals and tubers,675.0,SOS,Malawi,Southern Region,1890.0,Marka,2128.0,282,15.0,5.0,1,2128_282_15_5,,2019.0,Sorghum (red) - Retail (1/10 KG),Sorghum red,1550188800.0,0.1,0.0
2019-03-15,Sorghum (red) - Retail,1/10 KG,cereals and tubers,747.5,SOS,Malawi,Southern Region,1890.0,Marka,2128.0,282,15.0,5.0,1,2128_282_15_5,,2019.0,Sorghum (red) - Retail (1/10 KG),Sorghum red,1552608000.0,0.1,0.0
2019-04-15,Sorghum (red) - Retail,1/10 KG,cereals and tubers,800.0,SOS,Malawi,Southern Region,1890.0,Marka,2128.0,282,15.0,5.0,1,2128_282_15_5,,2019.0,Sorghum (red) - Retail (1/10 KG),Sorghum red,1555286400.0,0.1,0.0
2019-05-15,Sorghum (red) - Retail,1/10 KG,cereals and tubers,800.0,SOS,Malawi,Southern Region,1890.0,Marka,2128.0,282,15.0,5.0,1,2128_282_15_5,,2019.0,Sorghum (red) - Retail (1/10 KG),Sorghum red,1557878400.0,0.1,0.0
2019-06-15,Sorghum (red) - Retail,1/10 KG,cereals and tubers,800.0,SOS,Malawi,Southern Region,1890.0,Marka,2128.0,282,15.0,5.0,1,2128_282_15_5,,2019.0,Sorghum (red) - Retail (1/10 KG),Sorghum red,1560556800.0,0.1,0.0
2019-07-15,Sorghum (red) - Retail,1/10 KG,cereals and tubers,800.0,SOS,Malawi,Southern Region,1890.0,Marka,2128.0,282,15.0,5.0,1,2128_282_15_5,,2019.0,Sorghum (red) - Retail (1/10 KG),Sorghum red,1563148800.0,0.1,0.0
2019-08-15,Sorghum (red) - Retail,1/10 KG,cereals and tubers,930.0,SOS,Malawi,Southern Region,1890.0,Marka,2128.0,282,15.0,5.0,1,2128_282_15_5,,2019.0,Sorghum (red) - Retail (1/10 KG),Sorghum red,1565827200.0,0.1,0.0
2019-09-15,Sorghum (red) - Retail,1/10 KG,cereals and tubers,947.5,SOS,Malawi,Southern Region,1890.0,Marka,2128.0,282,15.0,5.0,1,2128_282_15_5,,2019.0,Sorghum (red) - Retail (1/10 KG),Sorghum red,1568505600.0,0.1,0.0
2019-10-15,Sorghum (red) - Retail,1/10 KG,cereals and tubers,1060.0,SOS,Malawi,Southern Region,1890.0,Marka,2128.0,282,15.0,5.0,1,2128_282_15_5,,2019.0,Sorghum (red) - Retail (1/10 KG),Sorghum red,1571097600.0,0.1,0.0
2019-11-15,Sorghum (red) - Retail,1/10 KG,cereals and tubers,1060.0,SOS,Malawi,Southern Region,1890.0,Marka,2128.0,282,15.0,5.0,1,2128_282_15_5,,2019.0,Sorghum (red) - Retail (1/10 KG),Sorghum red,1573776000.0,0.1,0.0
2019-12-15,Sorghum (red) - Retail,1/10 KG,cereals and tubers,1060.0,SOS,Malawi,Southern Region,1890.0,Marka,2128.0,282,15.0,5.0,1,2128_282_15_5,,2019.0,Sorghum (red) - Retail (1/10 KG),Sorghum red,1576368000.0,0.1,0.0
